item	nominal	currency	maturity	period	interest_rate	interest_currency
191	1600000	EUR	14	10	1.74	EUR
192	-30900000	EUR	12	1	0.28	USD
192	-30900000	EUR	12	2	0.13	USD
192	-30900000	EUR	12	3	0.02	USD
192	-30900000	EUR	12	4	-0.19	USD
192	-30900000	EUR	12	5	-0.38	USD
192	-30900000	EUR	12	6	-0.52	USD
192	-30900000	EUR	12	7	-0.69	USD
192	-30900000	EUR	12	8	-0.8	USD
192	-30900000	EUR	12	9	-0.93	USD
192	-30900000	EUR	12	10	-1.11	USD
192	-30900000	EUR	12	1	0.53	EUR
192	-30900000	EUR	12	2	0.55	EUR
192	-30900000	EUR	12	3	0.7	EUR
192	-30900000	EUR	12	4	0.74	EUR
192	-30900000	EUR	12	5	0.88	EUR
192	-30900000	EUR	12	6	0.15	EUR
192	-30900000	EUR	12	7	1.13	EUR
192	-30900000	EUR	12	8	1.35	EUR
192	-30900000	EUR	12	9	1.57	EUR
192	-30900000	EUR	12	10	1.74	EUR
193	-38100000	USD	15	1	0.28	USD
193	-38100000	USD	15	2	0.13	USD
193	-38100000	USD	15	3	0.02	USD
193	-38100000	USD	15	4	-0.19	USD
193	-38100000	USD	15	5	-0.38	USD
193	-38100000	USD	15	6	-0.52	USD
193	-38100000	USD	15	7	-0.69	USD
193	-38100000	USD	15	8	-0.8	USD
193	-38100000	USD	15	9	-0.93	USD
193	-38100000	USD	15	10	-1.11	USD
193	-38100000	USD	15	1	0.53	EUR
193	-38100000	USD	15	2	0.55	EUR
193	-38100000	USD	15	3	0.7	EUR
193	-38100000	USD	15	4	0.74	EUR
193	-38100000	USD	15	5	0.88	EUR
193	-38100000	USD	15	6	0.15	EUR
193	-38100000	USD	15	7	1.13	EUR
193	-38100000	USD	15	8	1.35	EUR
193	-38100000	USD	15	9	1.57	EUR
193	-38100000	USD	15	10	1.74	EUR
194	-27800000	EUR	14	1	0.28	USD
194	-27800000	EUR	14	2	0.13	USD
194	-27800000	EUR	14	3	0.02	USD
194	-27800000	EUR	14	4	-0.19	USD
194	-27800000	EUR	14	5	-0.38	USD
194	-27800000	EUR	14	6	-0.52	USD
194	-27800000	EUR	14	7	-0.69	USD
194	-27800000	EUR	14	8	-0.8	USD
194	-27800000	EUR	14	9	-0.93	USD
194	-27800000	EUR	14	10	-1.11	USD
194	-27800000	EUR	14	1	0.53	EUR
194	-27800000	EUR	14	2	0.55	EUR
194	-27800000	EUR	14	3	0.7	EUR
194	-27800000	EUR	14	4	0.74	EUR
194	-27800000	EUR	14	5	0.88	EUR
194	-27800000	EUR	14	6	0.15	EUR
194	-27800000	EUR	14	7	1.13	EUR
194	-27800000	EUR	14	8	1.35	EUR
194	-27800000	EUR	14	9	1.57	EUR
194	-27800000	EUR	14	10	1.74	EUR
195	-16100000	USD	14	1	0.28	USD
195	-16100000	USD	14	2	0.13	USD
195	-16100000	USD	14	3	0.02	USD
195	-16100000	USD	14	4	-0.19	USD
195	-16100000	USD	14	5	-0.38	USD
195	-16100000	USD	14	6	-0.52	USD
195	-16100000	USD	14	7	-0.69	USD
195	-16100000	USD	14	8	-0.8	USD
195	-16100000	USD	14	9	-0.93	USD
195	-16100000	USD	14	10	-1.11	USD
195	-16100000	USD	14	1	0.53	EUR
195	-16100000	USD	14	2	0.55	EUR
195	-16100000	USD	14	3	0.7	EUR
195	-16100000	USD	14	4	0.74	EUR
195	-16100000	USD	14	5	0.88	EUR
195	-16100000	USD	14	6	0.15	EUR
195	-16100000	USD	14	7	1.13	EUR
195	-16100000	USD	14	8	1.35	EUR
195	-16100000	USD	14	9	1.57	EUR
195	-16100000	USD	14	10	1.74	EUR
196	48300000	EUR	12	1	0.28	USD
196	48300000	EUR	12	2	0.13	USD
196	48300000	EUR	12	3	0.02	USD
196	48300000	EUR	12	4	-0.19	USD
196	48300000	EUR	12	5	-0.38	USD
196	48300000	EUR	12	6	-0.52	USD
196	48300000	EUR	12	7	-0.69	USD
196	48300000	EUR	12	8	-0.8	USD
196	48300000	EUR	12	9	-0.93	USD
196	48300000	EUR	12	10	-1.11	USD
196	48300000	EUR	12	1	0.53	EUR
196	48300000	EUR	12	2	0.55	EUR
196	48300000	EUR	12	3	0.7	EUR
196	48300000	EUR	12	4	0.74	EUR
196	48300000	EUR	12	5	0.88	EUR
196	48300000	EUR	12	6	0.15	EUR
196	48300000	EUR	12	7	1.13	EUR
196	48300000	EUR	12	8	1.35	EUR
196	48300000	EUR	12	9	1.57	EUR
196	48300000	EUR	12	10	1.74	EUR
197	48200000	USD	9	1	0.28	USD
197	48200000	USD	9	2	0.13	USD
197	48200000	USD	9	3	0.02	USD
197	48200000	USD	9	4	-0.19	USD
197	48200000	USD	9	5	-0.38	USD
197	48200000	USD	9	6	-0.52	USD
197	48200000	USD	9	7	-0.69	USD
197	48200000	USD	9	8	-0.8	USD
197	48200000	USD	9	9	-0.93	USD
197	48200000	USD	9	10	-1.11	USD
197	48200000	USD	9	1	0.53	EUR
197	48200000	USD	9	2	0.55	EUR
197	48200000	USD	9	3	0.7	EUR
197	48200000	USD	9	4	0.74	EUR
197	48200000	USD	9	5	0.88	EUR
197	48200000	USD	9	6	0.15	EUR
197	48200000	USD	9	7	1.13	EUR
197	48200000	USD	9	8	1.35	EUR
197	48200000	USD	9	9	1.57	EUR
197	48200000	USD	9	10	1.74	EUR
198	27400000	EUR	14	1	0.28	USD
198	27400000	EUR	14	2	0.13	USD
198	27400000	EUR	14	3	0.02	USD
198	27400000	EUR	14	4	-0.19	USD
198	27400000	EUR	14	5	-0.38	USD
198	27400000	EUR	14	6	-0.52	USD
198	27400000	EUR	14	7	-0.69	USD
198	27400000	EUR	14	8	-0.8	USD
198	27400000	EUR	14	9	-0.93	USD
198	27400000	EUR	14	10	-1.11	USD
198	27400000	EUR	14	1	0.53	EUR
198	27400000	EUR	14	2	0.55	EUR
198	27400000	EUR	14	3	0.7	EUR
198	27400000	EUR	14	4	0.74	EUR
198	27400000	EUR	14	5	0.88	EUR
198	27400000	EUR	14	6	0.15	EUR
198	27400000	EUR	14	7	1.13	EUR
198	27400000	EUR	14	8	1.35	EUR
198	27400000	EUR	14	9	1.57	EUR
198	27400000	EUR	14	10	1.74	EUR
199	2200000	EUR	12	1	0.28	USD
199	2200000	EUR	12	2	0.13	USD
199	2200000	EUR	12	3	0.02	USD
199	2200000	EUR	12	4	-0.19	USD
199	2200000	EUR	12	5	-0.38	USD
199	2200000	EUR	12	6	-0.52	USD
199	2200000	EUR	12	7	-0.69	USD
199	2200000	EUR	12	8	-0.8	USD
199	2200000	EUR	12	9	-0.93	USD
199	2200000	EUR	12	10	-1.11	USD
199	2200000	EUR	12	1	0.53	EUR
199	2200000	EUR	12	2	0.55	EUR
199	2200000	EUR	12	3	0.7	EUR
199	2200000	EUR	12	4	0.74	EUR
199	2200000	EUR	12	5	0.88	EUR
199	2200000	EUR	12	6	0.15	EUR
199	2200000	EUR	12	7	1.13	EUR
199	2200000	EUR	12	8	1.35	EUR
199	2200000	EUR	12	9	1.57	EUR
199	2200000	EUR	12	10	1.74	EUR
200	-31000000	EUR	13	1	0.28	USD
200	-31000000	EUR	13	2	0.13	USD
200	-31000000	EUR	13	3	0.02	USD
200	-31000000	EUR	13	4	-0.19	USD
200	-31000000	EUR	13	5	-0.38	USD
200	-31000000	EUR	13	6	-0.52	USD
200	-31000000	EUR	13	7	-0.69	USD
200	-31000000	EUR	13	8	-0.8	USD
200	-31000000	EUR	13	9	-0.93	USD
200	-31000000	EUR	13	10	-1.11	USD
200	-31000000	EUR	13	1	0.53	EUR
200	-31000000	EUR	13	2	0.55	EUR
200	-31000000	EUR	13	3	0.7	EUR
200	-31000000	EUR	13	4	0.74	EUR
200	-31000000	EUR	13	5	0.88	EUR
200	-31000000	EUR	13	6	0.15	EUR
200	-31000000	EUR	13	7	1.13	EUR
200	-31000000	EUR	13	8	1.35	EUR
200	-31000000	EUR	13	9	1.57	EUR
200	-31000000	EUR	13	10	1.74	EUR
201	-9900000	EUR	15	1	0.28	USD
201	-9900000	EUR	15	2	0.13	USD
201	-9900000	EUR	15	3	0.02	USD
201	-9900000	EUR	15	4	-0.19	USD
201	-9900000	EUR	15	5	-0.38	USD
201	-9900000	EUR	15	6	-0.52	USD
201	-9900000	EUR	15	7	-0.69	USD
201	-9900000	EUR	15	8	-0.8	USD
201	-9900000	EUR	15	9	-0.93	USD
201	-9900000	EUR	15	10	-1.11	USD
201	-9900000	EUR	15	1	0.53	EUR
201	-9900000	EUR	15	2	0.55	EUR
201	-9900000	EUR	15	3	0.7	EUR
201	-9900000	EUR	15	4	0.74	EUR
201	-9900000	EUR	15	5	0.88	EUR
201	-9900000	EUR	15	6	0.15	EUR
201	-9900000	EUR	15	7	1.13	EUR
201	-9900000	EUR	15	8	1.35	EUR
201	-9900000	EUR	15	9	1.57	EUR
201	-9900000	EUR	15	10	1.74	EUR
202	19700000	USD	7	1	0.28	USD
202	19700000	USD	7	2	0.13	USD
202	19700000	USD	7	3	0.02	USD
202	19700000	USD	7	4	-0.19	USD
202	19700000	USD	7	5	-0.38	USD
202	19700000	USD	7	6	-0.52	USD
202	19700000	USD	7	7	-0.69	USD
202	19700000	USD	7	8	-0.8	USD
202	19700000	USD	7	9	-0.93	USD
202	19700000	USD	7	10	-1.11	USD
202	19700000	USD	7	1	0.53	EUR
202	19700000	USD	7	2	0.55	EUR
202	19700000	USD	7	3	0.7	EUR
202	19700000	USD	7	4	0.74	EUR
202	19700000	USD	7	5	0.88	EUR
202	19700000	USD	7	6	0.15	EUR
202	19700000	USD	7	7	1.13	EUR
202	19700000	USD	7	8	1.35	EUR
202	19700000	USD	7	9	1.57	EUR
202	19700000	USD	7	10	1.74	EUR
203	48800000	EUR	7	1	0.28	USD
203	48800000	EUR	7	2	0.13	USD
203	48800000	EUR	7	3	0.02	USD
203	48800000	EUR	7	4	-0.19	USD
203	48800000	EUR	7	5	-0.38	USD
203	48800000	EUR	7	6	-0.52	USD
203	48800000	EUR	7	7	-0.69	USD
203	48800000	EUR	7	8	-0.8	USD
203	48800000	EUR	7	9	-0.93	USD
203	48800000	EUR	7	10	-1.11	USD
203	48800000	EUR	7	1	0.53	EUR
203	48800000	EUR	7	2	0.55	EUR
203	48800000	EUR	7	3	0.7	EUR
203	48800000	EUR	7	4	0.74	EUR
203	48800000	EUR	7	5	0.88	EUR
203	48800000	EUR	7	6	0.15	EUR
203	48800000	EUR	7	7	1.13	EUR
203	48800000	EUR	7	8	1.35	EUR
203	48800000	EUR	7	9	1.57	EUR
203	48800000	EUR	7	10	1.74	EUR
204	32400000	USD	16	1	0.28	USD
204	32400000	USD	16	2	0.13	USD
204	32400000	USD	16	3	0.02	USD
204	32400000	USD	16	4	-0.19	USD
204	32400000	USD	16	5	-0.38	USD
204	32400000	USD	16	6	-0.52	USD
204	32400000	USD	16	7	-0.69	USD
204	32400000	USD	16	8	-0.8	USD
204	32400000	USD	16	9	-0.93	USD
204	32400000	USD	16	10	-1.11	USD
204	32400000	USD	16	1	0.53	EUR
204	32400000	USD	16	2	0.55	EUR
204	32400000	USD	16	3	0.7	EUR
204	32400000	USD	16	4	0.74	EUR
204	32400000	USD	16	5	0.88	EUR
204	32400000	USD	16	6	0.15	EUR
204	32400000	USD	16	7	1.13	EUR
204	32400000	USD	16	8	1.35	EUR
204	32400000	USD	16	9	1.57	EUR
204	32400000	USD	16	10	1.74	EUR
205	17300000	USD	8	1	0.28	USD
205	17300000	USD	8	2	0.13	USD
205	17300000	USD	8	3	0.02	USD
205	17300000	USD	8	4	-0.19	USD
205	17300000	USD	8	5	-0.38	USD
205	17300000	USD	8	6	-0.52	USD
205	17300000	USD	8	7	-0.69	USD
205	17300000	USD	8	8	-0.8	USD
205	17300000	USD	8	9	-0.93	USD
205	17300000	USD	8	10	-1.11	USD
205	17300000	USD	8	1	0.53	EUR
205	17300000	USD	8	2	0.55	EUR
205	17300000	USD	8	3	0.7	EUR
205	17300000	USD	8	4	0.74	EUR
205	17300000	USD	8	5	0.88	EUR
205	17300000	USD	8	6	0.15	EUR
205	17300000	USD	8	7	1.13	EUR
205	17300000	USD	8	8	1.35	EUR
205	17300000	USD	8	9	1.57	EUR
205	17300000	USD	8	10	1.74	EUR
206	44200000	EUR	10	1	0.28	USD
206	44200000	EUR	10	2	0.13	USD
206	44200000	EUR	10	3	0.02	USD
206	44200000	EUR	10	4	-0.19	USD
206	44200000	EUR	10	5	-0.38	USD
206	44200000	EUR	10	6	-0.52	USD
206	44200000	EUR	10	7	-0.69	USD
206	44200000	EUR	10	8	-0.8	USD
206	44200000	EUR	10	9	-0.93	USD
206	44200000	EUR	10	10	-1.11	USD
206	44200000	EUR	10	1	0.53	EUR
206	44200000	EUR	10	2	0.55	EUR
206	44200000	EUR	10	3	0.7	EUR
206	44200000	EUR	10	4	0.74	EUR
206	44200000	EUR	10	5	0.88	EUR
206	44200000	EUR	10	6	0.15	EUR
206	44200000	EUR	10	7	1.13	EUR
206	44200000	EUR	10	8	1.35	EUR
206	44200000	EUR	10	9	1.57	EUR
206	44200000	EUR	10	10	1.74	EUR
207	36100000	EUR	11	1	0.28	USD
207	36100000	EUR	11	2	0.13	USD
207	36100000	EUR	11	3	0.02	USD
207	36100000	EUR	11	4	-0.19	USD
207	36100000	EUR	11	5	-0.38	USD
207	36100000	EUR	11	6	-0.52	USD
207	36100000	EUR	11	7	-0.69	USD
207	36100000	EUR	11	8	-0.8	USD
207	36100000	EUR	11	9	-0.93	USD
207	36100000	EUR	11	10	-1.11	USD
207	36100000	EUR	11	1	0.53	EUR
207	36100000	EUR	11	2	0.55	EUR
207	36100000	EUR	11	3	0.7	EUR
207	36100000	EUR	11	4	0.74	EUR
207	36100000	EUR	11	5	0.88	EUR
207	36100000	EUR	11	6	0.15	EUR
207	36100000	EUR	11	7	1.13	EUR
207	36100000	EUR	11	8	1.35	EUR
207	36100000	EUR	11	9	1.57	EUR
207	36100000	EUR	11	10	1.74	EUR
208	16800000	USD	10	1	0.28	USD
208	16800000	USD	10	2	0.13	USD
208	16800000	USD	10	3	0.02	USD
208	16800000	USD	10	4	-0.19	USD
208	16800000	USD	10	5	-0.38	USD
208	16800000	USD	10	6	-0.52	USD
208	16800000	USD	10	7	-0.69	USD
208	16800000	USD	10	8	-0.8	USD
208	16800000	USD	10	9	-0.93	USD
208	16800000	USD	10	10	-1.11	USD
208	16800000	USD	10	1	0.53	EUR
208	16800000	USD	10	2	0.55	EUR
208	16800000	USD	10	3	0.7	EUR
208	16800000	USD	10	4	0.74	EUR
208	16800000	USD	10	5	0.88	EUR
208	16800000	USD	10	6	0.15	EUR
208	16800000	USD	10	7	1.13	EUR
208	16800000	USD	10	8	1.35	EUR
208	16800000	USD	10	9	1.57	EUR
208	16800000	USD	10	10	1.74	EUR
209	24800000	USD	6	1	0.28	USD
209	24800000	USD	6	2	0.13	USD
209	24800000	USD	6	3	0.02	USD
209	24800000	USD	6	4	-0.19	USD
209	24800000	USD	6	5	-0.38	USD
209	24800000	USD	6	6	-0.52	USD
209	24800000	USD	6	7	-0.69	USD
209	24800000	USD	6	8	-0.8	USD
209	24800000	USD	6	9	-0.93	USD
209	24800000	USD	6	10	-1.11	USD
209	24800000	USD	6	1	0.53	EUR
209	24800000	USD	6	2	0.55	EUR
209	24800000	USD	6	3	0.7	EUR
209	24800000	USD	6	4	0.74	EUR
209	24800000	USD	6	5	0.88	EUR
209	24800000	USD	6	6	0.15	EUR
209	24800000	USD	6	7	1.13	EUR
209	24800000	USD	6	8	1.35	EUR
209	24800000	USD	6	9	1.57	EUR
209	24800000	USD	6	10	1.74	EUR
210	15400000	USD	13	1	0.28	USD
210	15400000	USD	13	2	0.13	USD
210	15400000	USD	13	3	0.02	USD
210	15400000	USD	13	4	-0.19	USD
210	15400000	USD	13	5	-0.38	USD
210	15400000	USD	13	6	-0.52	USD
210	15400000	USD	13	7	-0.69	USD
210	15400000	USD	13	8	-0.8	USD
210	15400000	USD	13	9	-0.93	USD
210	15400000	USD	13	10	-1.11	USD
210	15400000	USD	13	1	0.53	EUR
210	15400000	USD	13	2	0.55	EUR
210	15400000	USD	13	3	0.7	EUR
210	15400000	USD	13	4	0.74	EUR
210	15400000	USD	13	5	0.88	EUR
210	15400000	USD	13	6	0.15	EUR
210	15400000	USD	13	7	1.13	EUR
210	15400000	USD	13	8	1.35	EUR
210	15400000	USD	13	9	1.57	EUR
210	15400000	USD	13	10	1.74	EUR
211	-27900000	EUR	16	1	0.28	USD
211	-27900000	EUR	16	2	0.13	USD
211	-27900000	EUR	16	3	0.02	USD
211	-27900000	EUR	16	4	-0.19	USD
211	-27900000	EUR	16	5	-0.38	USD
211	-27900000	EUR	16	6	-0.52	USD
211	-27900000	EUR	16	7	-0.69	USD
211	-27900000	EUR	16	8	-0.8	USD
211	-27900000	EUR	16	9	-0.93	USD
211	-27900000	EUR	16	10	-1.11	USD
211	-27900000	EUR	16	1	0.53	EUR
211	-27900000	EUR	16	2	0.55	EUR
211	-27900000	EUR	16	3	0.7	EUR
211	-27900000	EUR	16	4	0.74	EUR
211	-27900000	EUR	16	5	0.88	EUR
211	-27900000	EUR	16	6	0.15	EUR
211	-27900000	EUR	16	7	1.13	EUR
211	-27900000	EUR	16	8	1.35	EUR
211	-27900000	EUR	16	9	1.57	EUR
211	-27900000	EUR	16	10	1.74	EUR
212	26600000	USD	14	1	0.28	USD
212	26600000	USD	14	2	0.13	USD
212	26600000	USD	14	3	0.02	USD
212	26600000	USD	14	4	-0.19	USD
212	26600000	USD	14	5	-0.38	USD
212	26600000	USD	14	6	-0.52	USD
212	26600000	USD	14	7	-0.69	USD
212	26600000	USD	14	8	-0.8	USD
212	26600000	USD	14	9	-0.93	USD
212	26600000	USD	14	10	-1.11	USD
212	26600000	USD	14	1	0.53	EUR
212	26600000	USD	14	2	0.55	EUR
212	26600000	USD	14	3	0.7	EUR
212	26600000	USD	14	4	0.74	EUR
212	26600000	USD	14	5	0.88	EUR
212	26600000	USD	14	6	0.15	EUR
212	26600000	USD	14	7	1.13	EUR
212	26600000	USD	14	8	1.35	EUR
212	26600000	USD	14	9	1.57	EUR
212	26600000	USD	14	10	1.74	EUR
213	40600000	EUR	14	1	0.28	USD
213	40600000	EUR	14	2	0.13	USD
213	40600000	EUR	14	3	0.02	USD
213	40600000	EUR	14	4	-0.19	USD
213	40600000	EUR	14	5	-0.38	USD
213	40600000	EUR	14	6	-0.52	USD
213	40600000	EUR	14	7	-0.69	USD
213	40600000	EUR	14	8	-0.8	USD
213	40600000	EUR	14	9	-0.93	USD
213	40600000	EUR	14	10	-1.11	USD
213	40600000	EUR	14	1	0.53	EUR
213	40600000	EUR	14	2	0.55	EUR
213	40600000	EUR	14	3	0.7	EUR
213	40600000	EUR	14	4	0.74	EUR
213	40600000	EUR	14	5	0.88	EUR
213	40600000	EUR	14	6	0.15	EUR
213	40600000	EUR	14	7	1.13	EUR
213	40600000	EUR	14	8	1.35	EUR
213	40600000	EUR	14	9	1.57	EUR
213	40600000	EUR	14	10	1.74	EUR
214	-28600000	USD	9	1	0.28	USD
214	-28600000	USD	9	2	0.13	USD
214	-28600000	USD	9	3	0.02	USD
214	-28600000	USD	9	4	-0.19	USD
214	-28600000	USD	9	5	-0.38	USD
214	-28600000	USD	9	6	-0.52	USD
214	-28600000	USD	9	7	-0.69	USD
214	-28600000	USD	9	8	-0.8	USD
214	-28600000	USD	9	9	-0.93	USD
214	-28600000	USD	9	10	-1.11	USD
214	-28600000	USD	9	1	0.53	EUR
214	-28600000	USD	9	2	0.55	EUR
214	-28600000	USD	9	3	0.7	EUR
214	-28600000	USD	9	4	0.74	EUR
214	-28600000	USD	9	5	0.88	EUR
214	-28600000	USD	9	6	0.15	EUR
214	-28600000	USD	9	7	1.13	EUR
214	-28600000	USD	9	8	1.35	EUR
214	-28600000	USD	9	9	1.57	EUR
214	-28600000	USD	9	10	1.74	EUR
215	-14100000	USD	8	1	0.28	USD
215	-14100000	USD	8	2	0.13	USD
215	-14100000	USD	8	3	0.02	USD
215	-14100000	USD	8	4	-0.19	USD
215	-14100000	USD	8	5	-0.38	USD
215	-14100000	USD	8	6	-0.52	USD
215	-14100000	USD	8	7	-0.69	USD
215	-14100000	USD	8	8	-0.8	USD
215	-14100000	USD	8	9	-0.93	USD
215	-14100000	USD	8	10	-1.11	USD
215	-14100000	USD	8	1	0.53	EUR
215	-14100000	USD	8	2	0.55	EUR
215	-14100000	USD	8	3	0.7	EUR
215	-14100000	USD	8	4	0.74	EUR
215	-14100000	USD	8	5	0.88	EUR
215	-14100000	USD	8	6	0.15	EUR
215	-14100000	USD	8	7	1.13	EUR
215	-14100000	USD	8	8	1.35	EUR
215	-14100000	USD	8	9	1.57	EUR
215	-14100000	USD	8	10	1.74	EUR
216	45400000	EUR	16	1	0.28	USD
216	45400000	EUR	16	2	0.13	USD
216	45400000	EUR	16	3	0.02	USD
216	45400000	EUR	16	4	-0.19	USD
216	45400000	EUR	16	5	-0.38	USD
216	45400000	EUR	16	6	-0.52	USD
216	45400000	EUR	16	7	-0.69	USD
216	45400000	EUR	16	8	-0.8	USD
216	45400000	EUR	16	9	-0.93	USD
216	45400000	EUR	16	10	-1.11	USD
216	45400000	EUR	16	1	0.53	EUR
216	45400000	EUR	16	2	0.55	EUR
216	45400000	EUR	16	3	0.7	EUR
216	45400000	EUR	16	4	0.74	EUR
216	45400000	EUR	16	5	0.88	EUR
216	45400000	EUR	16	6	0.15	EUR
216	45400000	EUR	16	7	1.13	EUR
216	45400000	EUR	16	8	1.35	EUR
216	45400000	EUR	16	9	1.57	EUR
216	45400000	EUR	16	10	1.74	EUR
217	3100000	EUR	6	1	0.28	USD
217	3100000	EUR	6	2	0.13	USD
217	3100000	EUR	6	3	0.02	USD
217	3100000	EUR	6	4	-0.19	USD
217	3100000	EUR	6	5	-0.38	USD
217	3100000	EUR	6	6	-0.52	USD
217	3100000	EUR	6	7	-0.69	USD
217	3100000	EUR	6	8	-0.8	USD
217	3100000	EUR	6	9	-0.93	USD
217	3100000	EUR	6	10	-1.11	USD
217	3100000	EUR	6	1	0.53	EUR
217	3100000	EUR	6	2	0.55	EUR
217	3100000	EUR	6	3	0.7	EUR
217	3100000	EUR	6	4	0.74	EUR
217	3100000	EUR	6	5	0.88	EUR
217	3100000	EUR	6	6	0.15	EUR
217	3100000	EUR	6	7	1.13	EUR
217	3100000	EUR	6	8	1.35	EUR
217	3100000	EUR	6	9	1.57	EUR
217	3100000	EUR	6	10	1.74	EUR
218	5900000	EUR	16	1	0.28	USD
218	5900000	EUR	16	2	0.13	USD
218	5900000	EUR	16	3	0.02	USD
218	5900000	EUR	16	4	-0.19	USD
218	5900000	EUR	16	5	-0.38	USD
218	5900000	EUR	16	6	-0.52	USD
218	5900000	EUR	16	7	-0.69	USD
218	5900000	EUR	16	8	-0.8	USD
218	5900000	EUR	16	9	-0.93	USD
218	5900000	EUR	16	10	-1.11	USD
218	5900000	EUR	16	1	0.53	EUR
218	5900000	EUR	16	2	0.55	EUR
218	5900000	EUR	16	3	0.7	EUR
218	5900000	EUR	16	4	0.74	EUR
218	5900000	EUR	16	5	0.88	EUR
218	5900000	EUR	16	6	0.15	EUR
218	5900000	EUR	16	7	1.13	EUR
218	5900000	EUR	16	8	1.35	EUR
218	5900000	EUR	16	9	1.57	EUR
218	5900000	EUR	16	10	1.74	EUR
219	-30700000	EUR	10	1	0.28	USD
219	-30700000	EUR	10	2	0.13	USD
219	-30700000	EUR	10	3	0.02	USD
219	-30700000	EUR	10	4	-0.19	USD
219	-30700000	EUR	10	5	-0.38	USD
219	-30700000	EUR	10	6	-0.52	USD
219	-30700000	EUR	10	7	-0.69	USD
219	-30700000	EUR	10	8	-0.8	USD
219	-30700000	EUR	10	9	-0.93	USD
219	-30700000	EUR	10	10	-1.11	USD
219	-30700000	EUR	10	1	0.53	EUR
219	-30700000	EUR	10	2	0.55	EUR
219	-30700000	EUR	10	3	0.7	EUR
219	-30700000	EUR	10	4	0.74	EUR
219	-30700000	EUR	10	5	0.88	EUR
219	-30700000	EUR	10	6	0.15	EUR
219	-30700000	EUR	10	7	1.13	EUR
219	-30700000	EUR	10	8	1.35	EUR
219	-30700000	EUR	10	9	1.57	EUR
219	-30700000	EUR	10	10	1.74	EUR
220	-22100000	EUR	7	1	0.28	USD
220	-22100000	EUR	7	2	0.13	USD
220	-22100000	EUR	7	3	0.02	USD
220	-22100000	EUR	7	4	-0.19	USD
220	-22100000	EUR	7	5	-0.38	USD
220	-22100000	EUR	7	6	-0.52	USD
220	-22100000	EUR	7	7	-0.69	USD
220	-22100000	EUR	7	8	-0.8	USD
220	-22100000	EUR	7	9	-0.93	USD
220	-22100000	EUR	7	10	-1.11	USD
220	-22100000	EUR	7	1	0.53	EUR
220	-22100000	EUR	7	2	0.55	EUR
220	-22100000	EUR	7	3	0.7	EUR
220	-22100000	EUR	7	4	0.74	EUR
220	-22100000	EUR	7	5	0.88	EUR
220	-22100000	EUR	7	6	0.15	EUR
220	-22100000	EUR	7	7	1.13	EUR
220	-22100000	EUR	7	8	1.35	EUR
220	-22100000	EUR	7	9	1.57	EUR
220	-22100000	EUR	7	10	1.74	EUR
221	-43700000	EUR	15	1	0.28	USD
221	-43700000	EUR	15	2	0.13	USD
221	-43700000	EUR	15	3	0.02	USD
221	-43700000	EUR	15	4	-0.19	USD
221	-43700000	EUR	15	5	-0.38	USD
221	-43700000	EUR	15	6	-0.52	USD
221	-43700000	EUR	15	7	-0.69	USD
221	-43700000	EUR	15	8	-0.8	USD
221	-43700000	EUR	15	9	-0.93	USD
221	-43700000	EUR	15	10	-1.11	USD
221	-43700000	EUR	15	1	0.53	EUR
221	-43700000	EUR	15	2	0.55	EUR
221	-43700000	EUR	15	3	0.7	EUR
221	-43700000	EUR	15	4	0.74	EUR
221	-43700000	EUR	15	5	0.88	EUR
221	-43700000	EUR	15	6	0.15	EUR
221	-43700000	EUR	15	7	1.13	EUR
221	-43700000	EUR	15	8	1.35	EUR
221	-43700000	EUR	15	9	1.57	EUR
221	-43700000	EUR	15	10	1.74	EUR
222	7100000	USD	11	1	0.28	USD
222	7100000	USD	11	2	0.13	USD
222	7100000	USD	11	3	0.02	USD
222	7100000	USD	11	4	-0.19	USD
222	7100000	USD	11	5	-0.38	USD
222	7100000	USD	11	6	-0.52	USD
222	7100000	USD	11	7	-0.69	USD
222	7100000	USD	11	8	-0.8	USD
222	7100000	USD	11	9	-0.93	USD
222	7100000	USD	11	10	-1.11	USD
222	7100000	USD	11	1	0.53	EUR
222	7100000	USD	11	2	0.55	EUR
222	7100000	USD	11	3	0.7	EUR
222	7100000	USD	11	4	0.74	EUR
222	7100000	USD	11	5	0.88	EUR
222	7100000	USD	11	6	0.15	EUR
222	7100000	USD	11	7	1.13	EUR
222	7100000	USD	11	8	1.35	EUR
222	7100000	USD	11	9	1.57	EUR
222	7100000	USD	11	10	1.74	EUR
223	46400000	USD	12	1	0.28	USD
223	46400000	USD	12	2	0.13	USD
223	46400000	USD	12	3	0.02	USD
223	46400000	USD	12	4	-0.19	USD
223	46400000	USD	12	5	-0.38	USD
223	46400000	USD	12	6	-0.52	USD
223	46400000	USD	12	7	-0.69	USD
223	46400000	USD	12	8	-0.8	USD
223	46400000	USD	12	9	-0.93	USD
223	46400000	USD	12	10	-1.11	USD
223	46400000	USD	12	1	0.53	EUR
223	46400000	USD	12	2	0.55	EUR
223	46400000	USD	12	3	0.7	EUR
223	46400000	USD	12	4	0.74	EUR
223	46400000	USD	12	5	0.88	EUR
223	46400000	USD	12	6	0.15	EUR
223	46400000	USD	12	7	1.13	EUR
223	46400000	USD	12	8	1.35	EUR
223	46400000	USD	12	9	1.57	EUR
223	46400000	USD	12	10	1.74	EUR
